1.381708679199218750e+02,1.200845581054687500e+03,1.808658905029296875e+02,1.239757934570312500e+03
7.909216403961181641e+00,1.372623046875000000e+03,4.491915512084960938e+01,1.417577636718750000e+03
2.508292083740234375e+02,1.067422973632812500e+03,2.973735961914062500e+02,1.102742431640625000e+03
1.834202423095703125e+02,4.461748962402343750e+02,2.186582489013671875e+02,4.800552673339843750e+02
3.012947273254394531e+01,1.057146362304687500e+03,8.327256011962890625e+01,1.119181640625000000e+03
1.350044708251953125e+02,1.421832153320312500e+03,1.866645202636718750e+02,1.471579101562500000e+03
1.896386871337890625e+02,2.789537353515625000e+02,2.414169464111328125e+02,3.239156799316406250e+02
9.734783768653869629e-01,1.070193115234375000e+03,3.085366439819335938e+01,1.107483642578125000e+03
1.103309020996093750e+02,8.508202514648437500e+02,1.444663696289062500e+02,8.802974853515625000e+02
1.816396942138671875e+02,1.362802734375000000e+03,2.190660705566406250e+02,1.401788330078125000e+03
2.301513214111328125e+02,1.234371215820312500e+03,2.711463928222656250e+02,1.271218261718750000e+03
2.203408203125000000e+02,1.011374816894531250e+03,2.581196899414062500e+02,1.046385986328125000e+03
2.521747436523437500e+02,2.795070190429687500e+02,2.892960205078125000e+02,3.173943176269531250e+02
3.992938041687011719e+00,4.499362182617187500e+02,3.473645782470703125e+01,4.837334899902343750e+02
2.900042152404785156e+01,1.696087646484375000e+02,6.623601531982421875e+01,2.074557800292968750e+02
5.727582550048828125e+01,8.714962768554687500e+02,9.324730682373046875e+01,9.072112426757812500e+02
1.461112060546875000e+02,5.217731323242187500e+02,1.819226074218750000e+02,5.550104370117187500e+02
5.667189788818359375e+01,9.178515014648437500e+02,9.423992156982421875e+01,9.529260253906250000e+02
1.811312713623046875e+02,1.000956970214843750e+03,2.202617340087890625e+02,1.032984008789062500e+03
1.846267242431640625e+02,1.451744140625000000e+03,2.271040191650390625e+02,1.486133789062500000e+03
2.012254791259765625e+02,1.188927978515625000e+03,2.360499725341796875e+02,1.223760742187500000e+03
1.199221115112304688e+02,1.483611938476562500e+03,1.512471771240234375e+02,1.518964233398437500e+03
1.873112335205078125e+02,5.172238769531250000e+02,2.189345245361328125e+02,5.488043823242187500e+02
1.921051442623138428e-01,2.675123596191406250e+02,3.562720870971679688e+01,3.021621398925781250e+02
2.148802490234375000e+02,2.244051971435546875e+02,2.459941864013671875e+02,2.596999511718750000e+02
1.184154987335205078e+01,3.511002502441406250e+02,4.741797256469726562e+01,3.842179260253906250e+02
1.780426635742187500e+02,3.656277160644531250e+02,2.258028259277343750e+02,4.025372619628906250e+02
1.413731689453125000e+02,4.149099121093750000e+02,1.840677337646484375e+02,4.528406677246093750e+02
1.241227340698242188e+02,7.918847045898437500e+02,1.678402557373046875e+02,8.356330566406250000e+02
0.000000000000000000e+00,1.307786621093750000e+03,3.746031188964843750e+01,1.353755371093750000e+03
6.780445098876953125e+01,7.675281982421875000e+02,1.002073974609375000e+02,8.013320922851562500e+02
1.978793182373046875e+02,1.318799804687500000e+03,2.390878143310546875e+02,1.361617797851562500e+03
2.188504333496093750e+02,1.269162841796875000e+03,2.634810180664062500e+02,1.304437255859375000e+03
2.079952239990234375e+02,3.959335021972656250e+02,2.379624633789062500e+02,4.298905944824218750e+02
1.818411560058593750e+02,3.059971008300781250e+02,2.345289611816406250e+02,3.541036987304687500e+02
1.518945312500000000e+02,1.555066894531250000e+03,1.913970642089843750e+02,1.598223999023437500e+03
2.568991394042968750e+02,9.395654907226562500e+02,2.905710144042968750e+02,9.755519409179687500e+02
2.424458160400390625e+02,4.591053390502929688e+01,2.860371704101562500e+02,9.221920776367187500e+01
9.767556762695312500e+01,1.089110839843750000e+03,1.347780303955078125e+02,1.122736083984375000e+03
6.523400115966796875e+01,9.530167236328125000e+02,1.007592391967773438e+02,9.852968139648437500e+02
6.621809387207031250e+01,9.808656616210937500e+02,1.034176330566406250e+02,1.015225097656250000e+03
1.081086196899414062e+02,1.534662963867187500e+03,1.501202697753906250e+02,1.572479492187500000e+03
6.642176151275634766e+00,1.136576293945312500e+03,4.913417816162109375e+01,1.175479003906250000e+03
1.028717327117919922e+01,8.108548736572265625e+01,4.321192169189453125e+01,1.208046340942382812e+02
1.109452362060546875e+02,6.308383789062500000e+02,1.573463287353515625e+02,6.632717895507812500e+02
1.231950531005859375e+02,1.668352172851562500e+03,1.629773559570312500e+02,1.709217407226562500e+03
8.198239135742187500e+01,2.122128677368164062e+01,1.242913436889648438e+02,5.876770019531250000e+01
8.644757080078125000e+01,1.663340087890625000e+03,1.207860031127929688e+02,1.707489746093750000e+03
1.264063034057617188e+02,6.684387207031250000e+02,1.628423004150390625e+02,7.024350585937500000e+02
1.629681205749511719e+01,0.000000000000000000e+00,5.271105194091796875e+01,2.580895042419433594e+01
2.175508270263671875e+02,1.322257843017578125e+02,2.497011108398437500e+02,1.655775451660156250e+02
2.367236022949218750e+02,9.145571899414062500e+01,2.753333129882812500e+02,1.344050292968750000e+02
2.059003448486328125e+01,1.285776977539062500e+02,6.522142028808593750e+01,1.677572021484375000e+02
0.000000000000000000e+00,1.502811035156250000e+03,3.293006515502929688e+01,1.544526489257812500e+03
2.114209136962890625e+02,9.266127929687500000e+02,2.436648254394531250e+02,9.586557617187500000e+02
1.137341156005859375e+02,7.144777832031250000e+02,1.571817779541015625e+02,7.516257934570312500e+02
8.689324188232421875e+01,8.905239868164062500e+01,1.256959762573242188e+02,1.351840362548828125e+02
1.855998840332031250e+02,1.508320312500000000e+03,2.180356292724609375e+02,1.539197753906250000e+03
2.612514343261718750e+02,9.911443481445312500e+02,2.938034362792968750e+02,1.024829711914062500e+03
1.435018444061279297e+01,2.285222930908203125e+02,4.927114486694335938e+01,2.585564575195312500e+02
