1.361437377929687500e+02,3.962880249023437500e+02,1.866670837402343750e+02,4.491095886230468750e+02
1.355983123779296875e+02,2.260654754638671875e+02,1.649490509033203125e+02,2.682806701660156250e+02
1.731913757324218750e+01,1.089697509765625000e+03,5.524159240722656250e+01,1.148223754882812500e+03
7.517232513427734375e+01,2.845494079589843750e+02,1.100614089965820312e+02,3.136238098144531250e+02
1.408195037841796875e+02,1.022505004882812500e+03,1.863545379638671875e+02,1.070629760742187500e+03
6.352617645263671875e+01,2.205172882080078125e+02,1.029947662353515625e+02,2.599331054687500000e+02
2.609707450866699219e+01,1.648601226806640625e+02,5.895880508422851562e+01,2.010766143798828125e+02
2.208764839172363281e+01,1.492844238281250000e+03,5.945685195922851562e+01,1.536551513671875000e+03
1.324726486206054688e+01,1.459706054687500000e+03,4.606826782226562500e+01,1.494037231445312500e+03
7.881448364257812500e+01,1.825001068115234375e+02,1.145538482666015625e+02,2.147903442382812500e+02
1.557972717285156250e+02,1.431956298828125000e+03,1.923930206298828125e+02,1.467822875976562500e+03
8.572003936767578125e+01,9.110825195312500000e+02,1.229914169311523438e+02,9.488611450195312500e+02
1.938192291259765625e+02,4.770223388671875000e+02,2.252699584960937500e+02,5.077407531738281250e+02
1.051766128540039062e+02,9.434061279296875000e+02,1.474756011962890625e+02,9.908130493164062500e+02
4.189538192749023438e+01,4.823780517578125000e+02,7.810152435302734375e+01,5.216504516601562500e+02
2.293228302001953125e+02,4.950169067382812500e+02,2.597149353027343750e+02,5.360198974609375000e+02
2.137631378173828125e+02,7.932619018554687500e+02,2.451317138671875000e+02,8.327807617187500000e+02
3.984481811523437500e+01,7.868214111328125000e+02,7.094877624511718750e+01,8.186042480468750000e+02
1.959288787841796875e+02,7.588795166015625000e+02,2.269586029052734375e+02,7.913663330078125000e+02
1.792668762207031250e+02,6.914806518554687500e+02,2.103884735107421875e+02,7.218491821289062500e+02
1.283873443603515625e+02,6.337562866210937500e+02,1.717991485595703125e+02,6.693822021484375000e+02
2.168902893066406250e+02,4.283550415039062500e+02,2.550410461425781250e+02,4.683465881347656250e+02
1.475820922851562500e+02,1.698870727539062500e+03,1.873468475341796875e+02,1.731000000000000000e+03
1.566500854492187500e+02,4.682014770507812500e+02,1.916480712890625000e+02,5.011690979003906250e+02
6.555848693847656250e+01,1.553422119140625000e+03,1.032207870483398438e+02,1.588800048828125000e+03
1.072461700439453125e+02,1.616244506835937500e+03,1.389199218750000000e+02,1.649421630859375000e+03
2.243049774169921875e+02,7.747920227050781250e+01,2.597149353027343750e+02,1.152195739746093750e+02
7.498075067996978760e-02,8.576496887207031250e+01,3.336309432983398438e+01,1.231720123291015625e+02
1.649114685058593750e+02,1.129350814819335938e+02,1.989878692626953125e+02,1.450430908203125000e+02
1.243019180297851562e+02,1.672920166015625000e+03,1.603072509765625000e+02,1.713065063476562500e+03
9.971954345703125000e+00,2.759215736389160156e+01,4.331618118286132812e+01,6.405322265625000000e+01
1.296630706787109375e+02,1.992831230163574219e+01,1.648089752197265625e+02,7.283821868896484375e+01
9.414556121826171875e+01,1.672885375976562500e+03,1.242669143676757812e+02,1.706142333984375000e+03
2.944897842407226562e+01,1.509043334960937500e+03,5.992631530761718750e+01,1.557433349609375000e+03
6.910865783691406250e+01,5.334398193359375000e+02,1.004252777099609375e+02,5.664644165039062500e+02
2.345773468017578125e+02,5.707938232421875000e+02,2.597149353027343750e+02,6.086772460937500000e+02
5.477439880371093750e+01,1.594293945312500000e+03,8.364171600341796875e+01,1.625032104492187500e+03
6.382145309448242188e+01,1.518625488281250000e+03,9.925977325439453125e+01,1.548101196289062500e+03
1.059825515747070312e+02,1.335831054687500000e+03,1.342455444335937500e+02,1.375773803710937500e+03
2.923715782165527344e+01,1.570339111328125000e+03,5.901718521118164062e+01,1.602179321289062500e+03
1.161533584594726562e+02,1.290091186523437500e+03,1.461802673339843750e+02,1.322318237304687500e+03
9.441617012023925781e+00,1.492710815429687500e+03,4.596768188476562500e+01,1.524447265625000000e+03
1.308979187011718750e+02,1.335858764648437500e+03,1.587203216552734375e+02,1.371521362304687500e+03
