2.367043457031250000e+02,1.161370483398437500e+03,2.708454895019531250e+02,1.201815795898437500e+03
2.476688079833984375e+02,2.663612670898437500e+02,2.871813354492187500e+02,3.013625488281250000e+02
3.102343750000000000e+01,6.701868286132812500e+02,6.107897567749023438e+01,6.981607055664062500e+02
6.857914733886718750e+01,9.086342163085937500e+02,9.689255523681640625e+01,9.382756347656250000e+02
3.269854736328125000e+01,2.842611389160156250e+02,6.349246978759765625e+01,3.134296875000000000e+02
2.029626464843750000e+02,5.681359252929687500e+02,2.399265289306640625e+02,6.064148559570312500e+02
2.243171081542968750e+02,1.025383544921875000e+03,2.556306915283203125e+02,1.056870361328125000e+03
4.959477233886718750e+01,1.169618652343750000e+03,8.174481964111328125e+01,1.200494995117187500e+03
2.489203186035156250e+02,1.063274780273437500e+03,2.746705627441406250e+02,1.093231689453125000e+03
2.289247741699218750e+02,2.414369049072265625e+02,2.661639099121093750e+02,2.793108520507812500e+02
2.370370025634765625e+02,5.092217712402343750e+02,2.653763732910156250e+02,5.340051269531250000e+02
5.341579818725585938e+01,3.167140197753906250e+02,8.693762207031250000e+01,3.492629699707031250e+02
4.187042617797851562e+01,5.089821472167968750e+02,8.174307250976562500e+01,5.462031250000000000e+02
2.237970428466796875e+02,6.298046875000000000e+02,2.512609710693359375e+02,6.561986083984375000e+02
2.423615417480468750e+02,9.493749389648437500e+02,2.769910583496093750e+02,9.812822265625000000e+02
2.046648864746093750e+02,3.100983276367187500e+02,2.357442016601562500e+02,3.406741027832031250e+02
2.306461029052734375e+02,8.536939697265625000e+02,2.617730407714843750e+02,8.858751831054687500e+02
3.603386688232421875e+01,6.146244506835937500e+02,6.972474670410156250e+01,6.522960815429687500e+02
2.288182678222656250e+02,9.121369628906250000e+02,2.564803161621093750e+02,9.396674804687500000e+02
3.927786636352539062e+01,1.740662994384765625e+02,7.630373382568359375e+01,2.053692169189453125e+02
3.899037551879882812e+01,1.004126770019531250e+03,7.202954864501953125e+01,1.036669555664062500e+03
2.344494781494140625e+02,7.351383056640625000e+02,2.689527893066406250e+02,7.699437866210937500e+02
2.274929656982421875e+02,1.208319580078125000e+03,2.617771911621093750e+02,1.241906860351562500e+03
4.145046997070312500e+01,1.200480590820312500e+03,6.640211486816406250e+01,1.228737548828125000e+03
2.246860046386718750e+02,2.194160461425781250e+02,2.522768249511718750e+02,2.447477416992187500e+02
3.184028434753417969e+01,2.197500915527343750e+02,6.151102066040039062e+01,2.482592010498046875e+02
2.206411895751953125e+02,1.612032470703125000e+02,2.548739166259765625e+02,2.021942596435546875e+02
2.688419189453125000e+02,7.371414184570312500e+02,2.900427551269531250e+02,7.609132080078125000e+02
5.824304199218750000e+01,6.980292968750000000e+02,8.635516357421875000e+01,7.257431030273437500e+02
4.887405395507812500e+01,9.546950073242187500e+02,7.650119781494140625e+01,9.800824584960937500e+02
4.821953582763671875e+01,1.036456054687500000e+03,8.259559631347656250e+01,1.065690551757812500e+03
6.050667572021484375e+01,1.098005859375000000e+03,9.637595367431640625e+01,1.133913818359375000e+03
